accDefRate,accExamCnt,accExamCompCnt,careCnt,clearCnt,createDt,deathCnt,decideCnt,examCnt,resutlNegCnt,seq,stateDt,stateTime,updateDt,decideDailyCnt
1.0234252000000001,2546146.0,2524464.0,1484.0,23869.0,2020-10-25 09:35:32.320,457.0,25836.0,21682.0,2498628.0,302,2020-10-25 00:00:00.000,00:00,2020-10-25 9:35:32.32,61.0
1.0252811,2552264.0,2531501.0,1510.0,23905.0,2020-10-26 09:38:41.410,457.0,25955.0,20763.0,2505546.0,303,2020-10-26 00:00:00.000,00:00,2020-10-26 9:38:41.41,119.0
1.0234679,2567587.0,2544584.0,1593.0,23981.0,2020-10-27 09:38:15.150,460.0,26043.0,23003.0,2518541.0,304,2020-10-27 00:00:00.000,00:00,2020-10-27 9:38:15.15,88.0
1.0213058000000002,2582960.0,2560056.0,1602.0,24073.0,2020-10-28 09:35:23.230,461.0,26146.0,22904.0,2533910.0,305,2020-10-28 00:00:00.000,00:00,2020-10-28 9:35:23.23,103.0
1.0214906,2597978.0,2571830.0,1612.0,24168.0,2020-10-29 09:37:57.570,462.0,26271.0,26148.0,2545559.0,306,2020-10-29 00:00:00.000,00:00,2020-10-29 9:37:57.57,125.0
1.020319,2612231.0,2585858.0,1641.0,24227.0,2020-10-30 09:31:55.550,463.0,26384.0,26373.0,2559474.0,307,2020-10-30 00:00:00.000,00:00,2020-10-30 9:31:55.55,113.0
1.0201192,2624492.0,2598814.0,1694.0,24311.0,2020-10-31 09:35:23.230,464.0,26511.0,25678.0,2572303.0,308,2020-10-31 00:00:00.000,00:00,2020-10-31 9:35:23.23,127.0
1.0221460999999998,2630630.0,2605792.0,1736.0,24357.0,2020-11-01 09:41:40.400,466.0,26635.0,24838.0,2579157.0,309,2020-11-01 00:00:00.000,00:00,2020-11-01 9:41:40.40,124.0
1.0237728000000001,2636650.0,2611126.0,1812.0,24395.0,2020-11-02 09:35:10.100,468.0,26732.0,25524.0,2584394.0,310,2020-11-02 00:00:00.000,00:00,2020-11-02 9:35:10.10,97.0
1.0215911,2649859.0,2624044.0,1869.0,24510.0,2020-11-03 09:30:37.370,472.0,26807.0,25815.0,2597237.0,311,2020-11-03 00:00:00.000,00:00,2020-11-03 9:30:37.37,75.0
1.0206198,2662260.0,2638005.0,1825.0,24616.0,2020-11-04 09:37:25.250,474.0,26924.0,24255.0,2611081.0,312,2020-11-04 00:00:00.000,00:00,2020-11-04 9:37:25.25,117.0
1.0212398999999999,2673705.0,2648643.0,1839.0,24735.0,2020-11-05 09:51:34.898,475.0,27049.0,25062.0,2621594.0,313,2020-11-05 00:00:00.000,00:00,2021-04-27 10:21:26.657,125.0
1.022068,2686313.0,2660684.0,1897.0,24821.0,2020-11-06 09:24:23.717,476.0,27194.0,25629.0,2633490.0,314,2020-11-06 00:00:00.000,00:00,2021-04-27 10:21:41.298,145.0
1.0214406999999999,2697248.0,2671031.0,1896.0,24910.0,2020-11-07 09:40:32.259,477.0,27283.0,26217.0,2643748.0,315,2020-11-07 00:00:00.000,00:00,2021-04-27 10:22:14.706,89.0
1.0244167,2702879.0,2677231.0,1980.0,24968.0,2020-11-08 09:34:44.609,478.0,27426.0,25648.0,2649805.0,316,2020-11-08 00:00:00.000,00:00,2021-04-27 10:22:43.403,143.0
1.0267587,2709198.0,2683396.0,2043.0,25029.0,2020-11-09 09:36:39.787,480.0,27552.0,25802.0,2655844.0,317,2020-11-09 00:00:00.000,00:00,2021-04-27 10:23:00.104,126.0
1.0256280999999998,2723959.0,2696104.0,2007.0,25160.0,2020-11-10 09:37:02.955,485.0,27652.0,27855.0,2668452.0,318,2020-11-10 00:00:00.000,00:00,2021-04-27 10:23:19.579,100.0
1.0265362,2736532.0,2707844.0,2044.0,25266.0,2020-11-11 09:35:35.369,487.0,27797.0,28688.0,2680047.0,319,2020-11-11 00:00:00.000,00:00,2021-04-27 10:23:36.333,145.0
1.0270224000000001,2749770.0,2720486.0,2049.0,25404.0,2020-11-12 09:39:23.831,487.0,27940.0,29284.0,2692546.0,320,2020-11-12 00:00:00.000,00:00,2021-04-27 10:23:55.542,143.0
1.0299529,2761409.0,2731290.0,2106.0,25537.0,2020-11-13 09:35:49.753,488.0,28131.0,30119.0,2703159.0,321,2020-11-13 00:00:00.000,00:00,2021-04-27 10:24:23.651,191.0
1.033182,2777287.0,2742595.0,2208.0,25636.0,2020-11-14 09:31:38.207,492.0,28336.0,34692.0,2714259.0,322,2020-11-14 00:00:00.000,00:00,2021-04-27 10:24:41.625,205.0
1.0377758,2786876.0,2750498.0,2360.0,25691.0,2020-11-15 09:40:16.172,493.0,28544.0,36378.0,2721954.0,323,2020-11-15 00:00:00.000,00:00,2021-04-27 10:24:58.539,208.0
1.0424829,2797688.0,2759374.0,2513.0,25759.0,2020-11-16 09:34:22.212,494.0,28766.0,38314.0,2730608.0,324,2020-11-16 00:00:00.000,00:00,2021-04-27 10:25:15.916,222.0
1.0450700000000002,2815753.0,2774551.0,2642.0,25860.0,2020-11-17 09:38:28.585,494.0,28996.0,41202.0,2745555.0,325,2020-11-17 00:00:00.000,00:00,2021-04-27 10:25:35.527,230.0
1.0488801,2834332.0,2791644.0,2812.0,25973.0,2020-11-18 09:34:00.934,496.0,29281.0,42688.0,2762363.0,326,2020-11-18 00:00:00.000,00:00,2021-04-27 10:25:56.576,285.0
1.0542433,2853795.0,2808270.0,3010.0,26098.0,2020-11-19 09:32:40.671,498.0,29606.0,45525.0,2778664.0,327,2020-11-19 00:00:00.000,00:00,2021-04-27 10:26:13.038,325.0
1.0602296999999998,2873380.0,2825237.0,3190.0,26263.0,2020-11-20 09:35:51.078,501.0,29954.0,48143.0,2795283.0,328,2020-11-20 00:00:00.000,00:00,2021-04-27 10:26:29.992,348.0
1.0663056,2896683.0,2845338.0,3472.0,26365.0,2020-11-21 09:35:35.158,503.0,30340.0,51345.0,2814998.0,329,2020-11-21 00:00:00.000,00:00,2021-04-27 10:26:57.143,386.0
1.0743318000000002,2908827.0,2854798.0,3699.0,26466.0,2020-11-22 09:35:12.388,505.0,30670.0,54029.0,2824128.0,330,2020-11-22 00:00:00.000,00:00,2021-04-27 10:51:26.4,330.0
1.0797325,2922072.0,2865617.0,3893.0,26539.0,2020-11-23 09:33:24.973,509.0,30941.0,56455.0,2834676.0,331,2020-11-23 00:00:00.000,00:00,2021-04-27 10:51:48.849,271.0
1.0832361000000001,2946336.0,2888567.0,4058.0,26722.0,2020-11-24 09:33:23.193,510.0,31290.0,57769.0,2857277.0,332,2020-11-24 00:00:00.000,00:00,2021-04-27 10:52:54.528,349.0
1.0881964,2966342.0,2910504.0,4334.0,26825.0,2020-11-25 09:32:47.722,513.0,31672.0,55838.0,2878832.0,333,2020-11-25 00:00:00.000,00:00,2021-04-27 10:53:29.69,382.0
1.0998012,2987982.0,2932621.0,4788.0,26950.0,2020-11-26 09:44:15.678,515.0,32253.0,55361.0,2900368.0,334,2020-11-26 00:00:00.000,00:00,2021-04-27 10:54:04.101,581.0
1.1110576,3009499.0,2952862.0,5189.0,27103.0,2020-11-27 09:39:01.652,516.0,32808.0,56637.0,2920054.0,335,2020-11-27 00:00:00.000,00:00,2021-04-20 16:57:15.303,555.0
1.1203957,3031940.0,2973146.0,5440.0,27349.0,2020-11-28 09:31:45.871,522.0,33311.0,58794.0,2939835.0,336,2020-11-28 00:00:00.000,00:00,2021-04-20 16:56:43.564,503.0
1.1313708999999998,3046908.0,2984079.0,5696.0,27542.0,2020-11-29 09:33:56.021,523.0,33761.0,62829.0,2950318.0,337,2020-11-29 00:00:00.000,00:00,2021-04-20 16:56:17.367,450.0
1.1408013000000001,3061170.0,2997805.0,6048.0,27625.0,2020-11-30 14:29:16.143,526.0,34199.0,63365.0,2963606.0,338,2020-11-30 00:00:00.000,00:00,2021-04-20 16:55:54.849,438.0
1.1476918,3083995.0,3019103.0,6239.0,27885.0,2020-12-01 09:36:29.450,526.0,34650.0,64892.0,2984453.0,339,2020-12-01 00:00:00.000,00:00,2021-04-20 16:39:24.094,451.0
1.155922,3106968.0,3041814.0,6570.0,28065.0,2020-12-02 09:35:32.913,526.0,35161.0,65154.0,3006653.0,340,2020-12-02 00:00:00.000,00:00,2021-04-20 16:39:02.139,511.0
1.1643796999999998,3131884.0,3066096.0,6820.0,28352.0,2020-12-03 09:49:33.754,529.0,35701.0,65788.0,3030395.0,341,2020-12-03 00:00:00.000,00:00,2021-04-20 16:38:46.863,540.0
1.1744073999999998,3157407.0,3093390.0,7182.0,28611.0,2020-12-04 09:44:32.682,536.0,36329.0,64017.0,3057061.0,342,2020-12-04 00:00:00.000,00:00,2021-04-20 16:38:22.828,628.0
1.18508,3180487.0,3114220.0,7449.0,28917.0,2020-12-05 10:15:39.581,540.0,36906.0,66267.0,3077314.0,343,2020-12-05 00:00:00.000,00:00,2021-04-20 16:38:08.438,577.0
1.2003613000000002,3194858.0,3127142.0,7864.0,29128.0,2020-12-06 09:48:54.801,545.0,37537.0,67716.0,3089605.0,344,2020-12-06 00:00:00.000,00:00,2021-04-20 16:37:48.464,631.0
1.214507,3209367.0,3141357.0,8302.0,29301.0,2020-12-07 09:30:10.758,549.0,38152.0,68010.0,3103205.0,345,2020-12-07 00:00:00.000,00:00,2021-04-20 16:33:40.675,615.0
1.2341536,3221449.0,3150175.0,8676.0,29650.0,2020-12-09 11:28:44.404,552.0,38878.0,71274.0,3111297.0,348,2020-12-08 00:00:00.000,00:00,2021-04-20 16:22:39.718,726.0
1.2400048000000001,3253213.0,3178133.0,8676.0,30177.0,2020-12-09 09:44:25.831,556.0,39409.0,75080.0,3138724.0,347,2020-12-09 00:00:00.000,00:00,2021-04-20 16:22:58.083,531.0
1.2507589,3277938.0,3205174.0,8888.0,30637.0,2020-12-10 09:27:13.236,564.0,40089.0,72764.0,3165085.0,349,2020-12-10 00:00:00.000,00:00,2021-04-20 16:22:19.281,680.0
1.2611036,3311205.0,3233517.0,9049.0,31157.0,2020-12-11 09:33:06.394,572.0,40778.0,77688.0,3192739.0,350,2020-12-11 00:00:00.000,00:00,2021-04-20 16:21:59.021,689.0
1.2787784,3349856.0,3263114.0,9657.0,31493.0,2020-12-12 09:19:01.382,578.0,41728.0,86742.0,3221386.0,351,2020-12-12 00:00:00.000,00:00,2021-04-20 16:21:45.633,950.0
1.3018281,3374585.0,3284458.0,10364.0,31814.0,2020-12-13 09:48:21.971,580.0,42758.0,90127.0,3241700.0,352,2020-12-13 00:00:00.000,00:00,2021-04-20 16:21:31.52,1030.0
1.3143543,3397031.0,3307784.0,10787.0,32102.0,2020-12-14 09:38:10.035,587.0,43476.0,89247.0,3264308.0,353,2020-12-14 00:00:00.000,00:00,2021-04-20 16:21:14.357,718.0
1.3249539,3441212.0,3347739.0,11197.0,32559.0,2020-12-15 09:34:38.398,600.0,44356.0,93473.0,3303383.0,354,2020-12-15 00:00:00.000,00:00,2021-04-20 16:20:56.074,880.0
1.3386655,3488761.0,3393977.0,11875.0,32947.0,2020-12-16 09:37:53.572,612.0,45434.0,94784.0,3348543.0,355,2020-12-16 00:00:00.000,00:00,2021-04-20 16:20:24.018,1078.0
1.3503987,3538835.0,3439577.0,12204.0,33610.0,2020-12-17 09:34:22.890,634.0,46448.0,99258.0,3393129.0,356,2020-12-17 00:00:00.000,00:00,2021-04-20 16:19:52.745,1014.0
1.3656114,3589792.0,3479174.0,12885.0,33982.0,2020-12-19 09:39:06.640,645.0,47512.0,110618.0,3431662.0,358,2020-12-18 00:00:00.000,00:00,2021-04-20 16:19:30.473,1064.0
1.3794594999999998,3646235.0,3520002.0,13564.0,34334.0,2020-12-19 10:32:55.469,659.0,48557.0,126233.0,3471445.0,359,2020-12-19 00:00:00.000,00:00,2021-04-20 16:19:11.693,1045.0
1.4012272,3683083.0,3543608.0,14258.0,34722.0,2020-12-20 09:32:54.292,674.0,49654.0,139475.0,3493954.0,360,2020-12-20 00:00:00.000,00:00,2021-04-20 16:17:30.074,1097.0
1.4177788,3713849.0,3567411.0,14725.0,35155.0,2020-12-21 09:35:07.787,698.0,50578.0,146438.0,3516833.0,361,2020-12-21 00:00:00.000,00:00,2021-04-20 16:17:03.272,924.0
1.4205999,3772416.0,3621287.0,14794.0,35928.0,2020-12-22 09:35:08.235,722.0,51444.0,151129.0,3569843.0,362,2020-12-22 00:00:00.000,00:00,2021-04-20 16:16:42.465,866.0
1.4301008999999998,3826556.0,3673447.0,15069.0,36726.0,2020-12-23 09:35:51.755,739.0,52534.0,153109.0,3620913.0,363,2020-12-23 00:00:00.000,00:00,2021-04-20 16:16:22.083,1090.0
1.4341863000000001,3882196.0,3731663.0,15338.0,37425.0,2020-12-24 09:37:42.339,756.0,53519.0,150533.0,3678144.0,364,2020-12-24 00:00:00.000,00:00,2021-04-20 16:15:55.356,985.0
1.4476715,3939346.0,3782557.0,15938.0,38048.0,2020-12-25 09:19:59.409,773.0,54759.0,156789.0,3727798.0,365,2020-12-25 00:00:00.000,00:00,2021-04-20 16:15:34.566,1240.0
1.4660091,3969403.0,3812391.0,16565.0,38532.0,2020-12-26 09:35:23.058,793.0,55890.0,157012.0,3756501.0,366,2020-12-26 00:00:00.000,00:00,2021-04-20 16:15:05.02,1131.0
1.4809513,4006400.0,3839424.0,17012.0,39040.0,2020-12-27 09:32:40.326,808.0,56860.0,166976.0,3782564.0,367,2020-12-27 00:00:00.000,00:00,2021-04-20 16:14:27.518,970.0
1.4906876,4038294.0,3868416.0,17579.0,39268.0,2020-12-28 09:40:11.190,819.0,57666.0,169878.0,3810750.0,368,2020-12-28 00:00:00.000,00:00,2021-04-20 16:14:02.198,806.0
1.4949567,4098166.0,3927204.0,17148.0,40703.0,2020-12-29 09:37:33.024,859.0,58710.0,170962.0,3868494.0,369,2020-12-29 00:00:00.000,00:00,2021-04-20 16:13:28.79,1044.0
1.4985939,4159509.0,3987738.0,17446.0,41435.0,2020-12-30 09:35:46.266,879.0,59760.0,171771.0,3927978.0,370,2020-12-30 00:00:00.000,00:00,2021-04-20 16:13:02.935,1050.0
1.5018316999999999,4213867.0,4043529.0,17557.0,42270.0,2020-12-31 09:35:07.493,900.0,60727.0,170338.0,3982802.0,371,2020-12-31 00:00:00.000,00:00,2021-04-20 16:12:20.079,967.0
1.5090011,4269303.0,4092376.0,17884.0,42953.0,2021-01-01 09:36:53.691,917.0,61754.0,176927.0,4030622.0,372,2021-01-01 00:00:00.000,00:00,2021-04-20 16:11:34.691,1027.0
1.5175366000000001,4302780.0,4123393.0,18054.0,43578.0,2021-01-02 09:34:52.775,942.0,62574.0,179387.0,4060819.0,373,2021-01-02 00:00:00.000,00:00,2021-04-20 16:11:00.677,820.0
1.5220420000000001,4340825.0,4154353.0,17762.0,44507.0,2021-01-03 09:31:48.677,962.0,63231.0,186472.0,4091122.0,374,2021-01-03 00:00:00.000,00:00,2021-04-20 16:10:23.954,657.0
1.5349523,4376595.0,4185863.0,18030.0,45240.0,2021-01-04 09:33:08.918,981.0,64251.0,190732.0,4121612.0,375,2021-01-04 00:00:00.000,00:00,2021-04-20 16:05:38.401,1020.0
1.5301738999999999,4439347.0,4245596.0,17786.0,46172.0,2021-01-05 09:35:18.724,1007.0,64965.0,193751.0,4180631.0,376,2021-01-05 00:00:00.000,00:00,2021-04-20 15:45:18.126,714.0
1.5257708,4504853.0,4312771.0,17781.0,46995.0,2021-01-06 09:35:00.362,1027.0,65803.0,192082.0,4246968.0,377,2021-01-06 00:00:00.000,00:00,2021-04-20 15:44:50.929,838.0
1.5228753000000002,4569796.0,4378034.0,17977.0,47649.0,2021-01-07 09:38:10.203,1046.0,66672.0,191762.0,4311362.0,378,2021-01-07 00:00:00.000,00:00,2021-04-20 15:44:25.071,869.0
1.516959,4629992.0,4439540.0,17896.0,48369.0,2021-01-08 09:37:55.083,1081.0,67346.0,190452.0,4372194.0,379,2021-01-08 00:00:00.000,00:00,2021-04-20 15:43:08.95,674.0
1.5095874,4689604.0,4503681.0,17563.0,49324.0,2021-01-09 09:41:10.876,1100.0,67987.0,185923.0,4435694.0,380,2021-01-09 00:00:00.000,00:00,2021-04-20 15:42:29.76,641.0
1.5146548,4723444.0,4531990.0,17110.0,50409.0,2021-01-10 09:25:25.617,1125.0,68644.0,191454.0,4463346.0,381,2021-01-10 00:00:00.000,00:00,2021-04-20 15:41:04.466,657.0
1.5146091,4751666.0,4561903.0,15403.0,52552.0,2021-01-11 09:40:23.425,1140.0,69095.0,189763.0,4492808.0,382,2021-01-11 00:00:00.000,00:00,2021-04-20 15:39:52.844,451.0
1.5048093999999999,4814067.0,4627297.0,14898.0,53569.0,2021-01-12 09:36:03.299,1165.0,69632.0,186770.0,4557665.0,383,2021-01-12 00:00:00.000,00:00,2021-04-20 15:33:29.579,537.0
1.4968481000000002,4872301.0,4689387.0,14372.0,54636.0,2021-01-13 09:37:24.087,1185.0,70193.0,182914.0,4619194.0,384,2021-01-13 00:00:00.000,00:00,2021-04-20 15:31:52.134,561.0
1.487024,4925348.0,4755606.0,13750.0,55772.0,2021-01-14 09:35:43.906,1195.0,70717.0,169742.0,4684889.0,385,2021-01-14 00:00:00.000,00:00,2021-04-20 15:31:27.298,524.0
1.4790874,4978063.0,4815740.0,13476.0,56536.0,2021-01-15 09:39:30.220,1217.0,71229.0,162323.0,4744511.0,386,2021-01-15 00:00:00.000,00:00,2021-04-20 15:29:31.24,512.0
1.4725158,5032259.0,4876620.0,13019.0,57554.0,2021-01-16 09:49:04.497,1236.0,71809.0,155639.0,4804811.0,387,2021-01-16 00:00:00.000,00:00,2021-04-20 15:25:25.124,580.0
1.4755317,5061279.0,4901894.0,12827.0,58253.0,2021-01-17 15:27:58.692,1249.0,72329.0,159385.0,4829565.0,487,2021-01-17 00:00:00.000,00:00,2021-04-20 15:29:06.35,520.0
1.4752573,5087209.0,4929174.0,12731.0,58723.0,2021-01-18 09:38:38.427,1264.0,72718.0,158035.0,4856456.0,390,2021-01-18 00:00:00.000,00:00,2021-04-20 15:23:48.267,389.0
1.4661942,5140315.0,4985970.0,12353.0,59468.0,2021-01-19 09:39:49.588,1283.0,73104.0,154345.0,4912866.0,391,2021-01-19 00:00:00.000,00:00,2021-04-20 15:23:34.538,386.0
1.4573418,5192119.0,5043978.0,12028.0,60180.0,2021-01-20 09:38:16.549,1300.0,73508.0,148141.0,4970470.0,392,2021-01-20 00:00:00.000,00:00,2021-04-20 15:23:25.562,404.0
1.4501636999999998,5237598.0,5096528.0,11746.0,60846.0,2021-01-21 09:39:24.111,1316.0,73908.0,141070.0,5022620.0,393,2021-01-21 00:00:00.000,00:00,2021-04-20 15:23:10.249,400.0
1.4420817,5282216.0,5149084.0,11511.0,61415.0,2021-01-22 09:36:14.355,1328.0,74254.0,133132.0,5074830.0,394,2021-01-22 00:00:00.000,00:00,2021-04-20 15:22:54.173,346.0
1.4381663999999998,5329700.0,5193071.0,11304.0,62044.0,2021-01-23 09:40:55.809,1337.0,74685.0,136629.0,5118386.0,395,2021-01-23 00:00:00.000,00:00,2021-04-20 15:22:39.689,431.0
1.4386489,5354342.0,5218577.0,11198.0,62530.0,2021-01-24 09:31:28.637,1349.0,75077.0,135765.0,5143500.0,396,2021-01-24 00:00:00.000,00:00,2021-04-20 15:22:11.021,392.0
1.4406862,5376079.0,5241530.0,11198.0,62956.0,2021-01-25 09:38:09.015,1360.0,75514.0,134549.0,5166016.0,397,2021-01-25 00:00:00.000,00:00,2021-04-20 15:21:00.814,437.0
1.4356743,5422761.0,5284137.0,9699.0,64793.0,2021-01-26 09:41:15.083,1371.0,75863.0,138624.0,5208274.0,398,2021-01-26 00:00:00.000,00:00,2021-04-20 15:20:41.089,349.0
1.4335898999999999,5469240.0,5330813.0,9566.0,65478.0,2021-01-27 09:45:38.773,1378.0,76422.0,138427.0,5254391.0,399,2021-01-27 00:00:00.000,00:00,2021-04-20 15:20:05.793,559.0
1.4289886,5522182.0,5382758.0,9517.0,66016.0,2021-01-28 09:38:09.595,1386.0,76919.0,139424.0,5305839.0,400,2021-01-28 00:00:00.000,00:00,2021-04-20 15:18:38.789,497.0
1.4261116000000003,5569257.0,5426504.0,9486.0,66503.0,2021-01-29 09:37:53.565,1399.0,77388.0,142753.0,5349116.0,401,2021-01-29 00:00:00.000,00:00,2021-04-20 15:14:02.565,469.0
1.4229181999999998,5616524.0,5470729.0,9309.0,67121.0,2021-01-30 09:30:22.952,1414.0,77844.0,145795.0,5392885.0,402,2021-01-30 00:00:00.000,00:00,2021-04-20 15:13:24.688,456.0
1.424044,5640813.0,5491263.0,8900.0,67878.0,2021-01-31 09:32:09.004,1420.0,78198.0,149550.0,5413065.0,403,2021-01-31 00:00:00.000,00:00,2021-04-20 15:13:00.048,354.0
1.4241215,5661837.0,5512381.0,8769.0,68309.0,2021-02-01 10:15:01.974,1425.0,78503.0,149456.0,5433878.0,404,2021-02-01 00:00:00.000,00:00,2021-04-20 15:10:54.481,305.0
1.4186966,5711408.0,5557143.0,8629.0,68775.0,2021-02-02 09:36:54.134,1435.0,78839.0,154265.0,5478304.0,405,2021-02-02 00:00:00.000,00:00,2021-04-20 15:10:31.272,336.0
1.4116763,5756709.0,5617860.0,8566.0,69299.0,2021-02-03 09:31:25.637,1441.0,79306.0,138849.0,5538554.0,407,2021-02-03 00:00:00.000,00:00,2021-04-20 15:10:07.359,467.0
1.4035419,5803090.0,5682552.0,8605.0,69704.0,2021-02-04 09:37:28.112,1448.0,79757.0,120538.0,5602795.0,408,2021-02-04 00:00:00.000,00:00,2021-04-20 15:09:41.835,451.0
1.3960096000000002,5847174.0,5739717.0,8551.0,70117.0,2021-02-05 09:33:36.664,1459.0,80127.0,107457.0,5659590.0,409,2021-02-05 00:00:00.000,00:00,2021-04-20 15:09:07.568,370.0
1.3892615,5893346.0,5795669.0,8548.0,70505.0,2021-02-06 09:32:30.765,1464.0,80517.0,97677.0,5715152.0,410,2021-02-06 00:00:00.000,00:00,2021-04-20 15:08:52.281,390.0
1.3883454,5916967.0,5826216.0,8552.0,70865.0,2021-02-07 09:36:08.210,1471.0,80888.0,90751.0,5745328.0,411,2021-02-07 00:00:00.000,00:00,2021-04-20 15:08:37.504,371.0
1.3868308999999999,5938188.0,5853345.0,8484.0,71218.0,2021-02-08 09:33:37.055,1474.0,81176.0,84843.0,5772169.0,412,2021-02-08 00:00:00.000,00:00,2021-04-20 15:08:09.97,288.0
1.3798848,5987398.0,5904768.0,8321.0,71676.0,2021-02-09 09:31:54.660,1482.0,81479.0,82630.0,5823289.0,413,2021-02-09 00:00:00.000,00:00,2021-04-20 15:07:54.649,303.0
1.376871,6030016.0,5949940.0,8211.0,72226.0,2021-02-10 09:33:33.861,1486.0,81923.0,80076.0,5868017.0,414,2021-02-10 00:00:00.000,00:00,2021-04-20 15:07:26.082,444.0
1.3764473999999998,6070001.0,5988387.0,8293.0,72638.0,2021-02-11 09:31:14.234,1496.0,82427.0,81614.0,5905960.0,415,2021-02-11 00:00:00.000,00:00,2021-04-20 15:07:13.616,504.0
1.3776298,6093362.0,6012501.0,8387.0,72936.0,2021-02-12 09:31:24.356,1507.0,82830.0,80861.0,5929671.0,416,2021-02-12 00:00:00.000,00:00,2021-04-20 15:06:55.687,403.0
1.3761938,6115330.0,6045079.0,8451.0,73227.0,2021-02-13 10:09:06.162,1514.0,83192.0,70251.0,5961887.0,417,2021-02-13 00:00:00.000,00:00,2021-04-20 15:06:34.597,362.0
1.3777576999999999,6140079.0,6061879.0,8437.0,73559.0,2021-02-14 09:31:30.401,1522.0,83518.0,78200.0,5978361.0,418,2021-02-14 00:00:00.000,00:00,2021-04-20 15:06:15.982,326.0
1.3786791999999999,6162852.0,6082706.0,8540.0,73794.0,2021-02-15 09:32:45.168,1527.0,83861.0,80146.0,5998845.0,419,2021-02-15 00:00:00.000,00:00,2021-04-20 15:05:50.141,343.0
1.3740213,6213483.0,6136586.0,8233.0,74551.0,2021-02-16 09:31:34.953,1534.0,84318.0,76897.0,6052268.0,420,2021-02-16 00:00:00.000,00:00,2021-04-20 15:05:32.332,457.0
1.3726074,6260560.0,6188150.0,8041.0,75360.0,2021-02-17 09:36:02.951,1538.0,84939.0,72410.0,6103211.0,421,2021-02-17 00:00:00.000,00:00,2021-04-20 15:04:59.421,621.0
